Level,vendorCode,vendorName,deviceCode,deviceName,subvendorCode,subvendorName
"3","8086","Intel Corporation","1068","82562ET/EZ/GT/GZ - PRO/100 VE (LOM) Ethernet Controller Mobile","103c 30d5","530 Laptop"
"2","8086","Intel Corporation","1069","82562EM/EX/GX - PRO/100 VM (LOM) Ethernet Controller Mobile","N/A","N/A"
"2","8086","Intel Corporation","106a","82562G - PRO/100 VE (LOM) Ethernet Controller","N/A","N/A"
"2","8086","Intel Corporation","106b","82562G - PRO/100 VE Ethernet Controller Mobile","N/A","N/A"
"2","8086","Intel Corporation","1075","82547GI Gigabit Ethernet Controller","N/A","N/A"
"3","8086","Intel Corporation","1075","82547GI Gigabit Ethernet Controller","1028 0165","PowerEdge 750"
"3","8086","Intel Corporation","1075","82547GI Gigabit Ethernet Controller","8086 0075","PRO/1000 CT Network Connection"
"3","8086","Intel Corporation","1075","82547GI Gigabit Ethernet Controller","8086 1075","PRO/1000 CT Network Connection"
"2","8086","Intel Corporation","1076","82541GI Gigabit Ethernet Controller","N/A","N/A"
"3","8086","Intel Corporation","1076","82541GI Gigabit Ethernet Controller","1028 0165","PRO/1000 MT Network Connection"
"3","8086","Intel Corporation","1076","82541GI Gigabit Ethernet Controller","1028 016d","PRO/1000 MT Network Connection"
"3","8086","Intel Corporation","1076","82541GI Gigabit Ethernet Controller","1028 019a","PRO/1000 MT Network Connection"
"3","8086","Intel Corporation","1076","82541GI Gigabit Ethernet Controller","1028 106d","PRO/1000 MT Network Connection"
"3","8086","Intel Corporation","1076","82541GI Gigabit Ethernet Controller","8086 0076","PRO/1000 MT Network Connection"
"3","8086","Intel Corporation","1076","82541GI Gigabit Ethernet Controller","8086 1076","PRO/1000 MT Network Connection"
"3","8086","Intel Corporation","1076","82541GI Gigabit Ethernet Controller","8086 1176","PRO/1000 MT Desktop Adapter"
"3","8086","Intel Corporation","1076","82541GI Gigabit Ethernet Controller","8086 1276","PRO/1000 MT Network Adapter"
"2","8086","Intel Corporation","1077","82541GI Gigabit Ethernet Controller","N/A","N/A"
"3","8086","Intel Corporation","1077","82541GI Gigabit Ethernet Controller","1179 0001","PRO/1000 MT Mobile Connection"
"3","8086","Intel Corporation","1077","82541GI Gigabit Ethernet Controller","8086 0077","PRO/1000 MT Mobile Connection"
"3","8086","Intel Corporation","1077","82541GI Gigabit Ethernet Controller","8086 1077","PRO/1000 MT Mobile Connection"
"2","8086","Intel Corporation","1078","82541ER Gigabit Ethernet Controller","N/A","N/A"
"3","8086","Intel Corporation","1078","82541ER Gigabit Ethernet Controller","8086 1078","82541ER-based Network Connection"
"2","8086","Intel Corporation","1079","82546GB Gigabit Ethernet Controller","N/A","N/A"
"3","8086","Intel Corporation","1079","82546GB Gigabit Ethernet Controller","103c 12a6","Dual Port 1000Base-T [A9900A]"
"3","8086","Intel Corporation","1079","82546GB Gigabit Ethernet Controller","103c 12cf","Core Dual Port 1000Base-T [AB352A]"
"3","8086","Intel Corporation","1079","82546GB Gigabit Ethernet Controller","1775 10d0","V5D Single Board Computer Gigabit Ethernet"
"3","8086","Intel Corporation","1079","82546GB Gigabit Ethernet Controller","1775 ce90","CE9"
"3","8086","Intel Corporation","1079","82546GB Gigabit Ethernet Controller","1fc1 0027","Niagara 2261 Failover NIC"
"3","8086","Intel Corporation","1079","82546GB Gigabit Ethernet Controller","4c53 1090","Cx9 / Vx9 mainboard"
"3","8086","Intel Corporation","1079","82546GB Gigabit Ethernet Controller","4c53 10b0","CL9 mainboard"
"3","8086","Intel Corporation","1079","82546GB Gigabit Ethernet Controller","8086 0079","PRO/1000 MT Dual Port Network Connection"
"3","8086","Intel Corporation","1079","82546GB Gigabit Ethernet Controller","8086 1079","PRO/1000 MT Dual Port Network Connection"
"3","8086","Intel Corporation","1079","82546GB Gigabit Ethernet Controller","8086 1179","PRO/1000 MT Dual Port Server Adapter"
"3","8086","Intel Corporation","1079","82546GB Gigabit Ethernet Controller","8086 117a","PRO/1000 MT Dual Port Server Adapter"
"2","8086","Intel Corporation","107a","82546GB Gigabit Ethernet Controller","N/A","N/A"
"3","8086","Intel Corporation","107a","82546GB Gigabit Ethernet Controller","103c 12a8","Dual Port 1000base-SX [A9899A]"
"3","8086","Intel Corporation","107a","82546GB Gigabit Ethernet Controller","8086 107a","PRO/1000 MF Dual Port Server Adapter"
"3","8086","Intel Corporation","107a","82546GB Gigabit Ethernet Controller","8086 127a","PRO/1000 MF Dual Port Server Adapter"
"2","8086","Intel Corporation","107b","82546GB Gigabit Ethernet Controller","N/A","N/A"
"3","8086","Intel Corporation","107b","82546GB Gigabit Ethernet Controller","8086 007b","PRO/1000 MB Dual Port Server Connection"
"3","8086","Intel Corporation","107b","82546GB Gigabit Ethernet Controller","8086 107b","PRO/1000 MB Dual Port Server Connection"
"2","8086","Intel Corporation","107c","82541PI Gigabit Ethernet Controller","N/A","N/A"
"3","8086","Intel Corporation","107c","82541PI Gigabit Ethernet Controller","8086 1376","PRO/1000 GT Desktop Adapter"
"3","8086","Intel Corporation","107c","82541PI Gigabit Ethernet Controller","8086 1476","PRO/1000 GT Desktop Adapter"
"2","8086","Intel Corporation","107d","82572EI Gigabit Ethernet Controller (Copper)","N/A","N/A"
"3","8086","Intel Corporation","107d","82572EI Gigabit Ethernet Controller (Copper)","8086 1082","PRO/1000 PT Server Adapter"
"3","8086","Intel Corporation","107d","82572EI Gigabit Ethernet Controller (Copper)","8086 1084","PRO/1000 PT Server Adapter"
"3","8086","Intel Corporation","107d","82572EI Gigabit Ethernet Controller (Copper)","8086 1092","PRO/1000 PT Server Adapter"
"2","8086","Intel Corporation","107e","82572EI Gigabit Ethernet Controller (Fiber)","N/A","N/A"
"3","8086","Intel Corporation","107e","82572EI Gigabit Ethernet Controller (Fiber)","8086 1084","PRO/1000 PF Server Adapter"
"3","8086","Intel Corporation","107e","82572EI Gigabit Ethernet Controller (Fiber)","8086 1085","PRO/1000 PF Server Adapter"
"3","8086","Intel Corporation","107e","82572EI Gigabit Ethernet Controller (Fiber)","8086 1094","PRO/1000 PF Server Adapter"
"2","8086","Intel Corporation","107f","82572EI Gigabit Ethernet Controller","N/A","N/A"
"2","8086","Intel Corporation","1080","FA82537EP 56K V.92 Data/Fax Modem PCI","N/A","N/A"
"2","8086","Intel Corporation","1081","631xESB/632xESB LAN Controller Copper","N/A","N/A"
"2","8086","Intel Corporation","1082","631xESB/632xESB LAN Controller fiber","N/A","N/A"
"2","8086","Intel Corporation","1083","631xESB/632xESB LAN Controller SERDES","N/A","N/A"
"2","8086","Intel Corporation","1084","631xESB/632xESB IDE Redirection","N/A","N/A"
"2","8086","Intel Corporation","1085","631xESB/632xESB Serial Port Redirection","N/A","N/A"
"2","8086","Intel Corporation","1086","631xESB/632xESB IPMI/KCS0","N/A","N/A"
"2","8086","Intel Corporation","1087","631xESB/632xESB UHCI Redirection","N/A","N/A"
"2","8086","Intel Corporation","1089","631xESB/632xESB BT","N/A","N/A"
"2","8086","Intel Corporation","108a","82546GB Gigabit Ethernet Controller","N/A","N/A"
"3","8086","Intel Corporation","108a","82546GB Gigabit Ethernet Controller","8086 108a","PRO/1000 P Dual Port Server Adapter"
"3","8086","Intel Corporation","108a","82546GB Gigabit Ethernet Controller","8086 118a","PRO/1000 P Dual Port Server Adapter"
"2","8086","Intel Corporation","108b","82573V Gigabit Ethernet Controller (Copper)","N/A","N/A"
"3","8086","Intel Corporation","108b","82573V Gigabit Ethernet Controller (Copper)","1462 176c","on board on MSI 945P - NEO (MS-7176)"
"2","8086","Intel Corporation","108c","82573E Gigabit Ethernet Controller (Copper)","N/A","N/A"
"2","8086","Intel Corporation","108e","82573E KCS (Active Management)","N/A","N/A"
"2","8086","Intel Corporation","108f","Active Management Technology - SOL","N/A","N/A"
"2","8086","Intel Corporation","1091","PRO/100 VM Network Connection","N/A","N/A"
"2","8086","Intel Corporation","1092","PRO/100 VE Network Connection","N/A","N/A"
"3","8086","Intel Corporation","1092","PRO/100 VE Network Connection","1071 8209","Medion MIM 2240 Notebook PC [MD98100]"
"2","8086","Intel Corporation","1093","PRO/100 VM Network Connection","N/A","N/A"
"2","8086","Intel Corporation","1094","PRO/100 VE Network Connection","N/A","N/A"
"2","8086","Intel Corporation","1095","PRO/100 VE Network Connection","N/A","N/A"
"2","8086","Intel Corporation","1096","80003ES2LAN Gigabit Ethernet Controller (Copper)","N/A","N/A"
"3","8086","Intel Corporation","1096","80003ES2LAN Gigabit Ethernet Controller (Copper)","15d9 1096","Motherboard"
"3","8086","Intel Corporation","1096","80003ES2LAN Gigabit Ethernet Controller (Copper)","15d9 8680","X7DVL-E-O motherboard"
"3","8086","Intel Corporation","1096","80003ES2LAN Gigabit Ethernet Controller (Copper)","8086 3476","S5000PSLSATA Server Board"
"2","8086","Intel Corporation","1097","631xESB/632xESB DPT LAN Controller (Fiber)","N/A","N/A"
"2","8086","Intel Corporation","1098","80003ES2LAN Gigabit Ethernet Controller (Serdes)","N/A","N/A"
"2","8086","Intel Corporation","1099","82546GB Gigabit Ethernet Controller (Copper)","N/A","N/A"
"3","8086","Intel Corporation","1099","82546GB Gigabit Ethernet Controller (Copper)","8086 1099","PRO/1000 GT Quad Port Server Adapter"
"2","8086","Intel Corporation","109a","82573L Gigabit Ethernet Controller","N/A","N/A"
"3","8086","Intel Corporation","109a","82573L Gigabit Ethernet Controller","1179 ff10","PRO/1000 PL"
"3","8086","Intel Corporation","109a","82573L Gigabit Ethernet Controller","17aa 2001","ThinkPad T60"
"3","8086","Intel Corporation","109a","82573L Gigabit Ethernet Controller","17aa 207e","ThinkPad X60/X60s"
"3","8086","Intel Corporation","109a","82573L Gigabit Ethernet Controller","8086 109a","PRO/1000 PL Network Connection"
"3","8086","Intel Corporation","109a","82573L Gigabit Ethernet Controller","8086 309c","Desktop Board D945GTP"
"3","8086","Intel Corporation","109a","82573L Gigabit Ethernet Controller","8086 30a5","Desktop Board D975XBX"
"2","8086","Intel Corporation","109b","82546GB PRO/1000 GF Quad Port Server Adapter","N/A","N/A"
"2","8086","Intel Corporation","109e","82597EX 10GbE Ethernet Controller","N/A","N/A"
"3","8086","Intel Corporation","109e","82597EX 10GbE Ethernet Controller","8086 a01f","PRO/10GbE CX4 Server Adapter"
"3","8086","Intel Corporation","109e","82597EX 10GbE Ethernet Controller","8086 a11f","PRO/10GbE CX4 Server Adapter"
"2","8086","Intel Corporation","10a0","82571EB PRO/1000 AT Quad Port Bypass Adapter","N/A","N/A"
"2","8086","Intel Corporation","10a1","82571EB PRO/1000 AF Quad Port Bypass Adapter","N/A","N/A"
"2","8086","Intel Corporation","10a4","82571EB Gigabit Ethernet Controller","N/A","N/A"
"3","8086","Intel Corporation","10a4","82571EB Gigabit Ethernet Controller","8086 10a4","PRO/1000 PT Quad Port Server Adapter"
"3","8086","Intel Corporation","10a4","82571EB Gigabit Ethernet Controller","8086 11a4","PRO/1000 PT Quad Port Server Adapter"
"2","8086","Intel Corporation","10a5","82571EB Gigabit Ethernet Controller (Fiber)","N/A","N/A"
"3","8086","Intel Corporation","10a5","82571EB Gigabit Ethernet Controller (Fiber)","8086 10a5","PRO/1000 PF Quad Port Server Adapter"
"3","8086","Intel Corporation","10a5","82571EB Gigabit Ethernet Controller (Fiber)","8086 10a6","PRO/1000 PF Quad Port Server Adapter"
"2","8086","Intel Corporation","10a6","82599EB 10-Gigabit Dummy Function","N/A","N/A"
"2","8086","Intel Corporation","10a7","82575EB Gigabit Network Connection","N/A","N/A"
"3","8086","Intel Corporation","10a7","82575EB Gigabit Network Connection","8086 10a8","82575EB Gigabit Riser Card"
"2","8086","Intel Corporation","10a9","82575EB Gigabit Backplane Connection","N/A","N/A"
"2","8086","Intel Corporation","10b0","82573L PRO/1000 PL Network Connection","N/A","N/A"
"2","8086","Intel Corporation","10b2","82573V PRO/1000 PM Network Connection","N/A","N/A"
"2","8086","Intel Corporation","10b3","82573E PRO/1000 PM Network Connection","N/A","N/A"
"2","8086","Intel Corporation","10b4","82573L PRO/1000 PL Network Connection","N/A","N/A"
"2","8086","Intel Corporation","10b5","82546GB Gigabit Ethernet Controller (Copper)","N/A","N/A"
"3","8086","Intel Corporation","10b5","82546GB Gigabit Ethernet Controller (Copper)","103c 3109","NC340T PCI-X Quad-port Gigabit Server Adapter"
"3","8086","Intel Corporation","10b5","82546GB Gigabit Ethernet Controller (Copper)","8086 1099","PRO/1000 GT Quad Port Server Adapter"
"3","8086","Intel Corporation","10b5","82546GB Gigabit Ethernet Controller (Copper)","8086 1199","PRO/1000 GT Quad Port Server Adapter"
"2","8086","Intel Corporation","10b6","82598 10GbE PCI-Express Ethernet Controller","N/A","N/A"
"2","8086","Intel Corporation","10b9","82572EI Gigabit Ethernet Controller (Copper)","N/A","N/A"
"3","8086","Intel Corporation","10b9","82572EI Gigabit Ethernet Controller (Copper)","103c 704a","110T PCIe Gigabit Server Adapter"
"3","8086","Intel Corporation","10b9","82572EI Gigabit Ethernet Controller (Copper)","8086 1083","PRO/1000 PT Desktop Adapter"
"3","8086","Intel Corporation","10b9","82572EI Gigabit Ethernet Controller (Copper)","8086 1093","PRO/1000 PT Desktop Adapter"
"2","8086","Intel Corporation","10ba","80003ES2LAN Gigabit Ethernet Controller (Copper)","N/A","N/A"
"2","8086","Intel Corporation","10bb","80003ES2LAN Gigabit Ethernet Controller (Serdes)","N/A","N/A"
"2","8086","Intel Corporation","10bc","82571EB/82571GB Gigabit Ethernet Controller (Copper)","N/A","N/A"
"3","8086","Intel Corporation","10bc","82571EB/82571GB Gigabit Ethernet Controller (Copper)","1014 0368","4-Port 10/100/1000 Base-TX PCI Express Adapter for POWER"
"3","8086","Intel Corporation","10bc","82571EB/82571GB Gigabit Ethernet Controller (Copper)","103c 704b","NC364T PCI Express Quad Port Gigabit Server Adapter"
"3","8086","Intel Corporation","10bc","82571EB/82571GB Gigabit Ethernet Controller (Copper)","108e 11bc","Quad Port Adapter"
"3","8086","Intel Corporation","10bc","82571EB/82571GB Gigabit Ethernet Controller (Copper)","8086 10bc","PRO/1000 PT Quad Port LP Server Adapter"
"3","8086","Intel Corporation","10bc","82571EB/82571GB Gigabit Ethernet Controller (Copper)","8086 11bc","PRO/1000 PT Quad Port LP Server Adapter (Kirkwood Low Profile)"
"2","8086","Intel Corporation","10bd","82566DM-2 Gigabit Network Connection","N/A","N/A"
"3","8086","Intel Corporation","10bd","82566DM-2 Gigabit Network Connection","1028 0211","OptiPlex 755"
"2","8086","Intel Corporation","10bf","82567LF Gigabit Network Connection","N/A","N/A"
"2","8086","Intel Corporation","10c0","82562V-2 10/100 Network Connection","N/A","N/A"
"3","8086","Intel Corporation","10c0","82562V-2 10/100 Network Connection","1028 020d","Inspiron 530"
"2","8086","Intel Corporation","10c2","82562G-2 10/100 Network Connection","N/A","N/A"
"2","8086","Intel Corporation","10c3","82562GT-2 10/100 Network Connection","N/A","N/A"
"2","8086","Intel Corporation","10c4","82562GT 10/100 Network Connection","N/A","N/A"
"2","8086","Intel Corporation","10c5","82562G 10/100 Network Connection","N/A","N/A"
"2","8086","Intel Corporation","10c6","82598EB 10-Gigabit AF Dual Port Network Connection","N/A","N/A"
"3","8086","Intel Corporation","10c6","82598EB 10-Gigabit AF Dual Port Network Connection","8086 a05f","10-Gigabit XF SR Dual Port Server Adapter"
"3","8086","Intel Corporation","10c6","82598EB 10-Gigabit AF Dual Port Network Connection","8086 a15f","10-Gigabit XF SR Dual Port Server Adapter"
"2","8086","Intel Corporation","10c7","82598EB 10-Gigabit AF Network Connection","N/A","N/A"
"3","8086","Intel Corporation","10c7","82598EB 10-Gigabit AF Network Connection","1014 037f","10-Gigabit XF SR Server Adapter"
"3","8086","Intel Corporation","10c7","82598EB 10-Gigabit AF Network Connection","1014 0380","10-Gigabit XF LR Server Adapter"
"3","8086","Intel Corporation","10c7","82598EB 10-Gigabit AF Network Connection","8086 a05f","10-Gigabit XF SR Server Adapter"
"3","8086","Intel Corporation","10c7","82598EB 10-Gigabit AF Network Connection","8086 a15f","10-Gigabit XF SR Server Adapter"
"3","8086","Intel Corporation","10c7","82598EB 10-Gigabit AF Network Connection","8086 a16f","10-Gigabit XF SR Server Adapter"
"2","8086","Intel Corporation","10c8","82598EB 10-Gigabit AT Network Connection","N/A","N/A"
"3","8086","Intel Corporation","10c8","82598EB 10-Gigabit AT Network Connection","8086 a10c","10-Gigabit AT Server Adapter"
"3","8086","Intel Corporation","10c8","82598EB 10-Gigabit AT Network Connection","8086 a11c","10-Gigabit AT Server Adapter"
"3","8086","Intel Corporation","10c8","82598EB 10-Gigabit AT Network Connection","8086 a12c","10-Gigabit AT Server Adapter"
"2","8086","Intel Corporation","10c9","82576 Gigabit Network Connection","N/A","N/A"
"3","8086","Intel Corporation","10c9","82576 Gigabit Network Connection","103c 31ef","NC362i Integrated Dual port Gigabit Server Adapter"
"3","8086","Intel Corporation","10c9","82576 Gigabit Network Connection","103c 323f","NC362i Integrated Dual port Gigabit Server Adapter"
"3","8086","Intel Corporation","10c9","82576 Gigabit Network Connection","10a9 8028","UV-BaseIO dual-port GbE"
"3","8086","Intel Corporation","10c9","82576 Gigabit Network Connection","13a3 0037","DS4100 Secure Multi-Gigabit Server Adapter with Compression"
"3","8086","Intel Corporation","10c9","82576 Gigabit Network Connection","15d9 a811","H8DGU"
"3","8086","Intel Corporation","10c9","82576 Gigabit Network Connection","8086 a01c","Gigabit ET Dual Port Server Adapter"
"3","8086","Intel Corporation","10c9","82576 Gigabit Network Connection","8086 a03c","Gigabit ET Dual Port Server Adapter"
"3","8086","Intel Corporation","10c9","82576 Gigabit Network Connection","8086 a04c","Gigabit ET Dual Port Server Adapter"
"2","8086","Intel Corporation","10ca","82576 Virtual Function","N/A","N/A"
"2","8086","Intel Corporation","10cb","82567V Gigabit Network Connection","N/A","N/A"
